"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL16","Región de Ñuble","M","Hombres",66.283853705,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL16","Región de Ñuble","F","Mujeres",38.041788741,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL08","Región del Biobío","_T","Ambos sexos",54.071026024,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL08","Región del Biobío","M","Hombres",68.182691675,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL08","Región del Biobío","F","Mujeres",40.639772508,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL09","Región de La Araucanía","_T","Ambos sexos",56.052226791,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL09","Región de La Araucanía","M","Hombres",71.182360384,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL09","Región de La Araucanía","F","Mujeres",41.46557864,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL14","Región de Los Ríos","_T","Ambos sexos",51.739594468,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL14","Región de Los Ríos","M","Hombres",64.876231666,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL14","Región de Los Ríos","F","Mujeres",38.805308374,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL10","Región de Los Lagos","_T","Ambos sexos",58.934225197,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL10","Región de Los Lagos","M","Hombres",74.206561853,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL10","Región de Los Lagos","F","Mujeres",43.199478471,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",65.023451881,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",76.163419332,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",52.288114578,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",59.127243228,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",71.932964884,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V05","2010 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",44.638632333,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","_T","Total país","_T","Ambos sexos",58.277003221,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","_T","Total país","M","Hombres",71.866012787,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","_T","Total país","F","Mujeres",45.173366359,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",60.531336616,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL15","Región de Arica y Parinacota","M","Hombres",70.978396002,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL15","Región de Arica y Parinacota","F","Mujeres",50.962712909,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL01","Región de Tarapacá","_T","Ambos sexos",65.350131706,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL01","Región de Tarapacá","M","Hombres",77.236246649,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL01","Región de Tarapacá","F","Mujeres",52.344571836,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL02","Región de Antofagasta","_T","Ambos sexos",62.141077684,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL02","Región de Antofagasta","M","Hombres",77.794193545,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL02","Región de Antofagasta","F","Mujeres",44.904940221,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL03","Región de Atacama","_T","Ambos sexos",59.413007255,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL03","Región de Atacama","M","Hombres",75.680979447,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL03","Región de Atacama","F","Mujeres",42.417332951,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL04","Región de Coquimbo","_T","Ambos sexos",56.367058637,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL04","Región de Coquimbo","M","Hombres",71.441565367,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL04","Región de Coquimbo","F","Mujeres",41.854300484,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL05","Región de Valparaíso","_T","Ambos sexos",57.461400601,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL05","Región de Valparaíso","M","Hombres",70.8763501,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL05","Región de Valparaíso","F","Mujeres",44.711544368,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",61.463296303,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL13","Región Metropolitana de Santiago","M","Hombres",73.890837742,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL13","Región Metropolitana de Santiago","F","Mujeres",49.891028638,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",54.878325013,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",71.31600169,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",38.241765874,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL07","Región del Maule","_T","Ambos sexos",50.072937088,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL07","Región del Maule","M","Hombres",65.966631942,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL07","Región del Maule","F","Mujeres",34.515674616,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL16","Región de Ñuble","_T","Ambos sexos",51.829726979,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL16","Región de Ñuble","M","Hombres",66.442383959,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL16","Región de Ñuble","F","Mujeres",37.718819419,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL08","Región del Biobío","_T","Ambos sexos",55.196161672,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL08","Región del Biobío","M","Hombres",68.694341438,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL08","Región del Biobío","F","Mujeres",42.349033917,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL09","Región de La Araucanía","_T","Ambos sexos",55.028923173,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL09","Región de La Araucanía","M","Hombres",68.891754236,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL09","Región de La Araucanía","F","Mujeres",41.664717154,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL14","Región de Los Ríos","_T","Ambos sexos",51.086506516,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL14","Región de Los Ríos","M","Hombres",65.052396305,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL14","Región de Los Ríos","F","Mujeres",37.336930268,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL10","Región de Los Lagos","_T","Ambos sexos",58.072300884,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL10","Región de Los Lagos","M","Hombres",73.32855591,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL10","Región de Los Lagos","F","Mujeres",42.352654708,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",66.756137461,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",76.753369497,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",55.329252826,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",58.165713385,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",70.291973226,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V06","2010 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",44.446790845,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","_T","Total país","_T","Ambos sexos",58.499525307,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","_T","Total país","M","Hombres",71.987831697,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","_T","Total país","F","Mujeres",45.493835635,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",60.478535192,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL15","Región de Arica y Parinacota","M","Hombres",71.365143175,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL15","Región de Arica y Parinacota","F","Mujeres",50.610625313,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL01","Región de Tarapacá","_T","Ambos sexos",64.030059465,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL01","Región de Tarapacá","M","Hombres",75.948211714,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL01","Región de Tarapacá","F","Mujeres",50.962807651,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL02","Región de Antofagasta","_T","Ambos sexos",62.106039426,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL02","Región de Antofagasta","M","Hombres",78.054662828,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL02","Región de Antofagasta","F","Mujeres",44.544915397,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL03","Región de Atacama","_T","Ambos sexos",59.568681701,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL03","Región de Atacama","M","Hombres",75.609731647,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL03","Región de Atacama","F","Mujeres",42.810753043,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL04","Región de Coquimbo","_T","Ambos sexos",57.419726434,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL04","Región de Coquimbo","M","Hombres",72.118640839,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL04","Región de Coquimbo","F","Mujeres",43.267960856,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL05","Región de Valparaíso","_T","Ambos sexos",58.032098117,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL05","Región de Valparaíso","M","Hombres",70.686552315,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL05","Región de Valparaíso","F","Mujeres",46.004904612,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",61.357097756,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL13","Región Metropolitana de Santiago","M","Hombres",73.858118837,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL13","Región Metropolitana de Santiago","F","Mujeres",49.717005695,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",56.985462388,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",72.182943294,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",41.603236689,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL07","Región del Maule","_T","Ambos sexos",50.805314555,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL07","Región del Maule","M","Hombres",67.022508886,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL07","Región del Maule","F","Mujeres",34.932169377,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL16","Región de Ñuble","_T","Ambos sexos",53.01953406,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL16","Región de Ñuble","M","Hombres",68.461628984,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL16","Región de Ñuble","F","Mujeres",38.107057424,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL08","Región del Biobío","_T","Ambos sexos",54.930133819,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL08","Región del Biobío","M","Hombres",68.671077488,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL08","Región del Biobío","F","Mujeres",41.850581151,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL09","Región de La Araucanía","_T","Ambos sexos",56.193109019,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL09","Región de La Araucanía","M","Hombres",69.842276785,,
"ENE_TP","Tasa de participación (proyecciones base 2002)","2010-V07","2010 jun-ago","CHL09","Región de La Araucanía","F","Mujeres",43.034949077,,
