"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL01","Región de Tarapacá","M","Hombres",475758.480055705,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL01","Región de Tarapacá","F","Mujeres",331773.311572743,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL02","Región de Antofagasta","_T","Ambos sexos",535228.290062668,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL02","Región de Antofagasta","M","Hombres",636326.967074505,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL02","Región de Antofagasta","F","Mujeres",369212.658674953,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL03","Región de Atacama","_T","Ambos sexos",404942.915966077,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL03","Región de Atacama","M","Hombres",476403.430548326,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL03","Región de Atacama","F","Mujeres",308075.217888975,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL04","Región de Coquimbo","_T","Ambos sexos",331773.311572743,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL04","Región de Coquimbo","M","Hombres",379169.498940277,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL04","Región de Coquimbo","F","Mujeres",250111.801037871,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL05","Región de Valparaíso","_T","Ambos sexos",344924.898040386,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL05","Región de Valparaíso","M","Hombres",385886.778744144,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL05","Región de Valparaíso","F","Mujeres",267614.145031334,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",393032.830202369,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL13","Región Metropolitana de Santiago","M","Hombres",473961.873675347,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL13","Región Metropolitana de Santiago","F","Mujeres",331773.311572743,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",308075.217888975,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",355471.40525651,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",249773.202029245,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL07","Región del Maule","_T","Ambos sexos",285455.088033423,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL07","Región del Maule","M","Hombres",302516.178398187,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL07","Región del Maule","F","Mujeres",248829.983679557,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL16","Región de Ñuble","_T","Ambos sexos",273072.944446618,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL16","Región de Ñuble","M","Hombres",297349.050034815,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL16","Región de Ñuble","F","Mujeres",248829.983679557,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL08","Región del Biobío","_T","Ambos sexos",297752.144092704,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL08","Región del Biobío","M","Hombres",355471.40525651,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL08","Región del Biobío","F","Mujeres",250111.801037871,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL09","Región de La Araucanía","_T","Ambos sexos",250111.801037871,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL09","Región de La Araucanía","M","Hombres",273931.972565287,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL09","Región de La Araucanía","F","Mujeres",232241.31810092,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL14","Región de Los Ríos","_T","Ambos sexos",279887.015447142,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL14","Región de Los Ríos","M","Hombres",297931.854172884,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL14","Región de Los Ríos","F","Mujeres",238345.483338307,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL10","Región de Los Lagos","_T","Ambos sexos",319924.264730859,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL10","Región de Los Lagos","M","Hombres",355471.40525651,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL10","Región de Los Lagos","F","Mujeres",273931.972565287,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",367320.452098394,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",446628.216139056,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",296226.171047092,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",512133.68783945,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",535953.859366867,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2013","2013","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",454965.276173651,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","_T","Total país","_T","Ambos sexos",341980.963990998,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","_T","Total país","M","Hombres",394373.12532782,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","_T","Total país","F","Mujeres",302680.480030002,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",317221.906386203,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL15","Región de Arica y Parinacota","M","Hombres",351209.967784725,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL15","Región de Arica y Parinacota","F","Mujeres",246628.539283705,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL01","Región de Tarapacá","_T","Ambos sexos",448415.525970373,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL01","Región de Tarapacá","M","Hombres",532479.628576841,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL01","Región de Tarapacá","F","Mujeres",336374.71867967,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL02","Región de Antofagasta","_T","Ambos sexos",504562.078019505,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL02","Región de Antofagasta","M","Hombres",588545.377836115,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL02","Región de Antofagasta","F","Mujeres",385198.029183247,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL03","Región de Atacama","_T","Ambos sexos",392437.171792948,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL03","Región de Atacama","M","Hombres",448499.624906227,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL03","Región de Atacama","F","Mujeres",298252.250562641,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL04","Región de Coquimbo","_T","Ambos sexos",336374.71867967,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL04","Región de Coquimbo","M","Hombres",392363.585224077,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL04","Región de Coquimbo","F","Mujeres",272412.432027002,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL05","Región de Valparaíso","_T","Ambos sexos",339880.613985218,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL05","Región de Valparaíso","M","Hombres",403649.662415604,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL05","Región de Valparaíso","F","Mujeres",288898.521887435,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",392363.585224077,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL13","Región Metropolitana de Santiago","M","Hombres",448415.525970373,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL13","Región Metropolitana de Santiago","F","Mujeres",336374.71867967,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",313949.737434359,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",338034.107423846,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",280312.265566392,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL07","Región del Maule","_T","Ambos sexos",280259.703731483,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL07","Región del Maule","M","Hombres",302680.480030002,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL07","Región del Maule","F","Mujeres",252233.733358335,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL16","Región de Ñuble","_T","Ambos sexos",280312.265566392,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL16","Región de Ñuble","M","Hombres",291524.756189047,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL16","Región de Ñuble","F","Mujeres",253777.525108963,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL08","Región del Biobío","_T","Ambos sexos",302680.480030002,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL08","Región del Biobío","M","Hombres",338168.717179295,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL08","Región del Biobío","F","Mujeres",252233.733358335,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL09","Región de La Araucanía","_T","Ambos sexos",277569.168087928,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL09","Región de La Araucanía","M","Hombres",297075.285955372,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL09","Región de La Araucanía","F","Mujeres",252233.733358335,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL14","Región de Los Ríos","_T","Ambos sexos",280259.703731483,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL14","Región de Los Ríos","M","Hombres",331889.722430608,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL14","Región de Los Ríos","F","Mujeres",224249.812453113,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL10","Región de Los Lagos","_T","Ambos sexos",336311.64447778,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL10","Región de Los Lagos","M","Hombres",339880.613985218,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL10","Región de Los Lagos","F","Mujeres",280259.703731483,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",358799.699924981,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",414784.361522595,,
"ESI_YRMEDIANO_OCU","Ingreso mediano real de la población ocupada (proyecciones base 2002)","2014","2014","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",300227.875686942,,
